(.venv) harshinisaidonepudi@dhcp-vl2051-348 mle-module-4-93c3173d-HarshiniDonepudi % python project/run_mnist_multiclass.py
Epoch 16 loss 0.14762797658166804 valid acc 15/16
Epoch 16 loss 0.20693040475678479 valid acc 15/16
Epoch 16 loss 0.10491259491218402 valid acc 14/16
Epoch 16 loss 0.07302568800949386 valid acc 15/16
Epoch 16 loss 0.3994772960864587 valid acc 14/16
Epoch 16 loss 0.07405337582906693 valid acc 15/16
Epoch 16 loss 0.24563278300642732 valid acc 14/16
Epoch 16 loss 0.32002084103633754 valid acc 15/16
Epoch 16 loss 0.14893524351235188 valid acc 15/16
Epoch 16 loss 0.37605968514935567 valid acc 16/16
Epoch 16 loss 0.29775398827899235 valid acc 16/16
Epoch 16 loss 0.25667895411434755 valid acc 15/16
Epoch 16 loss 0.4066544704992253 valid acc 14/16
Epoch 17 loss 0.00310534268772513 valid acc 14/16
Epoch 17 loss 0.3038145691974476 valid acc 14/16
Epoch 17 loss 0.19156396819998023 valid acc 14/16
Epoch 17 loss 0.2660156877338537 valid acc 14/16
Epoch 17 loss 0.03705850721983159 valid acc 14/16
Epoch 17 loss 0.2924964095995899 valid acc 15/16
Epoch 17 loss 0.7265470507526688 valid acc 15/16
Epoch 17 loss 0.39262434569721255 valid acc 15/16
Epoch 17 loss 0.3040068005696884 valid acc 14/16
Epoch 17 loss 0.09186418213640847 valid acc 14/16
Epoch 17 loss 0.32872474429678045 valid acc 15/16
Epoch 17 loss 0.20944963460202515 valid acc 15/16
Epoch 17 loss 0.3973413281547062 valid acc 15/16
Epoch 17 loss 0.30577498628619754 valid acc 15/16
Epoch 17 loss 0.38099083740528866 valid acc 15/16
Epoch 17 loss 0.3846494178652601 valid acc 15/16
Epoch 17 loss 0.7559070988400561 valid acc 15/16
Epoch 17 loss 0.35979317502433156 valid acc 16/16
Epoch 17 loss 0.21657428030726006 valid acc 15/16
Epoch 17 loss 0.31352804934506445 valid acc 14/16
Epoch 17 loss 0.40035570062129866 valid acc 13/16
Epoch 17 loss 0.18349566139759194 valid acc 14/16
Epoch 17 loss 0.12002023360018316 valid acc 14/16
Epoch 17 loss 0.7731521041920424 valid acc 15/16
Epoch 17 loss 0.26324663701333906 valid acc 15/16
Epoch 17 loss 0.3093776739990263 valid acc 15/16
Epoch 17 loss 0.2199403361789796 valid acc 15/16
Epoch 17 loss 0.36697767204057385 valid acc 15/16
Epoch 17 loss 0.2779440025991159 valid acc 16/16
Epoch 17 loss 0.3141350114489057 valid acc 16/16
Epoch 17 loss 0.1278231439587298 valid acc 16/16
Epoch 17 loss 0.13633094700804016 valid acc 15/16
Epoch 17 loss 0.19491840172484332 valid acc 14/16
Epoch 17 loss 0.3809337783394208 valid acc 15/16
Epoch 17 loss 1.0002462903591849 valid acc 16/16
Epoch 17 loss 0.21541989839812647 valid acc 16/16
Epoch 17 loss 0.4170147261657839 valid acc 16/16
Epoch 17 loss 0.3056351100146303 valid acc 16/16
Epoch 17 loss 0.4419964122753605 valid acc 16/16
Epoch 17 loss 0.032558284793915225 valid acc 16/16
Epoch 17 loss 0.13416656236280616 valid acc 16/16
Epoch 17 loss 0.10547892970083803 valid acc 16/16
Epoch 17 loss 0.6439945276766825 valid acc 15/16
Epoch 17 loss 0.15880559864737417 valid acc 15/16
Epoch 17 loss 0.1838905861622461 valid acc 15/16
Epoch 17 loss 0.02492831931385098 valid acc 15/16
Epoch 17 loss 0.4039337301002489 valid acc 15/16
Epoch 17 loss 0.7986114721738954 valid acc 15/16
Epoch 17 loss 0.37402397680265054 valid acc 14/16
Epoch 17 loss 0.113119629140163 valid acc 14/16
Epoch 17 loss 0.1836349735512649 valid acc 14/16
Epoch 17 loss 0.21279117855932006 valid acc 15/16
Epoch 17 loss 0.19784266241783408 valid acc 15/16
Epoch 17 loss 0.1679482368352096 valid acc 15/16
Epoch 17 loss 0.1360085240511808 valid acc 15/16
Epoch 17 loss 0.12090259767147912 valid acc 15/16
Epoch 17 loss 0.10851850924516583 valid acc 15/16
Epoch 17 loss 0.2650235334355801 valid acc 15/16
Epoch 17 loss 0.5394372922933479 valid acc 14/16
Epoch 17 loss 0.38696537757244737 valid acc 14/16
Epoch 17 loss 0.2825128702944318 valid acc 14/16
Epoch 17 loss 0.5518130638301317 valid acc 15/16
Epoch 17 loss 0.5032026539537766 valid acc 15/16
Epoch 18 loss 0.0038364037565331854 valid acc 15/16
Epoch 18 loss 0.5505593996085073 valid acc 15/16
Epoch 18 loss 0.2555445649502719 valid acc 14/16
Epoch 18 loss 0.29366112073680495 valid acc 14/16
Epoch 18 loss 0.0931275685921523 valid acc 15/16
Epoch 18 loss 0.2335054601627365 valid acc 15/16
Epoch 18 loss 0.3786850848859901 valid acc 16/16
Epoch 18 loss 0.4542865231812187 valid acc 16/16
Epoch 18 loss 0.24950323424539764 valid acc 15/16
Epoch 18 loss 0.07885018228064063 valid acc 15/16
Epoch 18 loss 0.11054466761700951 valid acc 15/16
Epoch 18 loss 0.30290030260188944 valid acc 16/16
Epoch 18 loss 0.430491527896899 valid acc 15/16
Epoch 18 loss 0.17275036467099422 valid acc 15/16
Epoch 18 loss 0.39582902920812324 valid acc 16/16
Epoch 18 loss 0.6035358529413317 valid acc 16/16
Epoch 18 loss 0.43334231235943704 valid acc 15/16
Epoch 18 loss 0.32309063587675874 valid acc 16/16
Epoch 18 loss 0.1902795894421884 valid acc 16/16
Epoch 18 loss 0.2924984603113668 valid acc 16/16
Epoch 18 loss 0.6637157784764965 valid acc 16/16
Epoch 18 loss 0.14938084063205143 valid acc 16/16
Epoch 18 loss 0.05904569544882481 valid acc 16/16
Epoch 18 loss 0.16544804091160445 valid acc 15/16
Epoch 18 loss 0.31509456380860834 valid acc 15/16
Epoch 18 loss 0.3739814114475458 valid acc 16/16
Epoch 18 loss 0.22109007858748364 valid acc 16/16
Epoch 18 loss 0.2392269722814262 valid acc 14/16
Epoch 18 loss 0.1170677324752391 valid acc 16/16
Epoch 18 loss 0.09678081451277461 valid acc 16/16
Epoch 18 loss 0.34630912378244516 valid acc 15/16
Epoch 18 loss 0.09885280411838925 valid acc 15/16
Epoch 18 loss 0.38638044070963773 valid acc 16/16
Epoch 18 loss 0.2692759590645068 valid acc 16/16
Epoch 18 loss 0.8981581529160316 valid acc 15/16
Epoch 18 loss 0.7983501523020963 valid acc 15/16
Epoch 18 loss 0.37710802389262305 valid acc 15/16
Epoch 18 loss 0.38141487762011084 valid acc 16/16
Epoch 18 loss 0.17484076997352016 valid acc 16/16
Epoch 18 loss 0.44512229754617727 valid acc 14/16
Epoch 18 loss 0.09946499523943422 valid acc 14/16
Epoch 18 loss 0.8060067233501002 valid acc 14/16
Epoch 18 loss 0.2831455340067581 valid acc 15/16
Epoch 18 loss 0.41452470872686775 valid acc 15/16
Epoch 18 loss 0.25900337474719587 valid acc 15/16
Epoch 18 loss 0.0714197277160385 valid acc 15/16
Epoch 18 loss 0.5009935534811547 valid acc 15/16
Epoch 18 loss 0.7947958899002419 valid acc 15/16
Epoch 18 loss 0.583092783907079 valid acc 15/16
Epoch 18 loss 0.5875918458830488 valid acc 15/16
Epoch 18 loss 0.33964402603965493 valid acc 15/16
Epoch 18 loss 0.25844733682501964 valid acc 14/16
Epoch 18 loss 0.30330935601397624 valid acc 14/16
Epoch 18 loss 0.11103853012029252 valid acc 14/16
Epoch 18 loss 0.27081404236920026 valid acc 14/16
Epoch 18 loss 0.43694162862485947 valid acc 14/16
Epoch 18 loss 0.26999590618753777 valid acc 15/16
Epoch 18 loss 0.2132914306594615 valid acc 15/16
Epoch 18 loss 0.2593457144176423 valid acc 14/16
Epoch 18 loss 0.20066851790576273 valid acc 14/16
Epoch 18 loss 0.16681307966896056 valid acc 14/16
Epoch 18 loss 0.1566514763489504 valid acc 15/16
Epoch 18 loss 0.4658586858288446 valid acc 14/16
Epoch 19 loss 0.01666211003093716 valid acc 15/16
Epoch 19 loss 0.5122213476954656 valid acc 15/16
Epoch 19 loss 0.03615897705488314 valid acc 15/16
Epoch 19 loss 0.09429352108099077 valid acc 15/16
Epoch 19 loss 0.11440142875785449 valid acc 15/16
Epoch 19 loss 0.1479778052014028 valid acc 15/16
Epoch 19 loss 0.3598377987728619 valid acc 15/16
Epoch 19 loss 0.2996999143432967 valid acc 15/16
Epoch 19 loss 0.6711175934071205 valid acc 15/16
Epoch 19 loss 0.46181584993972047 valid acc 14/16
Epoch 19 loss 0.4826382072142264 valid acc 15/16
Epoch 19 loss 0.45380731470757885 valid acc 13/16
Epoch 19 loss 0.5287431838745843 valid acc 14/16
Epoch 19 loss 0.20211034736927197 valid acc 14/16
Epoch 19 loss 0.4253681643980838 valid acc 15/16
Epoch 19 loss 0.28969445787629944 valid acc 14/16
Epoch 19 loss 0.3631114865786804 valid acc 15/16
Epoch 19 loss 0.37600346168296495 valid acc 15/16
Epoch 19 loss 0.2562266694575695 valid acc 15/16
Epoch 19 loss 0.16984191932409518 valid acc 16/16
Epoch 19 loss 0.561102483128944 valid acc 14/16
Epoch 19 loss 0.1808052201299991 valid acc 14/16
Epoch 19 loss 0.11505644490829771 valid acc 14/16
Epoch 19 loss 0.2768516473637502 valid acc 14/16
Epoch 19 loss 0.5762659085817881 valid acc 14/16
Epoch 19 loss 0.3397831062790859 valid acc 16/16
Epoch 19 loss 0.7647364364201646 valid acc 14/16
Epoch 19 loss 0.2937838491543012 valid acc 14/16
Epoch 19 loss 0.23491661237787964 valid acc 15/16
Epoch 19 loss 0.03530909862225662 valid acc 15/16
Epoch 19 loss 0.02740567316337801 valid acc 15/16
Epoch 19 loss 0.20324085099946085 valid acc 16/16
Epoch 19 loss 0.15833893126433427 valid acc 16/16
Epoch 19 loss 0.26659656920260694 valid acc 16/16
Epoch 19 loss 0.3305195810459655 valid acc 16/16
Epoch 19 loss 0.30649800115765125 valid acc 16/16
Epoch 19 loss 0.2355486957787175 valid acc 16/16
Epoch 19 loss 0.20966206350639344 valid acc 16/16
Epoch 19 loss 0.1263679773692528 valid acc 16/16
Epoch 19 loss 0.08592132092725115 valid acc 16/16
Epoch 19 loss 0.03139290161844836 valid acc 16/16
Epoch 19 loss 0.15458312478355535 valid acc 16/16
Epoch 19 loss 0.1877362335532185 valid acc 16/16
Epoch 19 loss 0.24431923015321166 valid acc 16/16
Epoch 19 loss 0.3270084719282589 valid acc 16/16
Epoch 19 loss 0.1112058751514086 valid acc 16/16
Epoch 19 loss 0.3212899241070411 valid acc 16/16
Epoch 19 loss 0.19465548576649833 valid acc 16/16
Epoch 19 loss 0.14163704082416967 valid acc 16/16
Epoch 19 loss 0.1596667036756777 valid acc 16/16
Epoch 19 loss 0.35027596357823493 valid acc 15/16
Epoch 19 loss 0.37690531560951446 valid acc 15/16
Epoch 19 loss 0.1048562864858408 valid acc 15/16
Epoch 19 loss 0.06941961313771731 valid acc 15/16
Epoch 19 loss 0.49882647815362774 valid acc 15/16
Epoch 19 loss 0.23060606520390511 valid acc 16/16
Epoch 19 loss 0.16630435056657672 valid acc 15/16
Epoch 19 loss 0.21479310512026803 valid acc 15/16
Epoch 19 loss 0.6406043172842316 valid acc 16/16
Epoch 19 loss 0.24227242120145223 valid acc 16/16
Epoch 19 loss 0.02067331462536983 valid acc 16/16
Epoch 19 loss 0.11371957881965024 valid acc 16/16
Epoch 19 loss 0.3158766179544592 valid acc 14/16
Epoch 20 loss 0.0010751335897893324 valid acc 14/16
Epoch 20 loss 0.31235627178174535 valid acc 16/16
Epoch 20 loss 0.24360304349534737 valid acc 16/16
Epoch 20 loss 0.5042641086618015 valid acc 15/16
Epoch 20 loss 0.28461434626523857 valid acc 16/16
Epoch 20 loss 0.3420203779250056 valid acc 16/16
Epoch 20 loss 0.6681730466260434 valid acc 15/16
Epoch 20 loss 0.4596834170381642 valid acc 16/16
Epoch 20 loss 0.5348939977724598 valid acc 16/16
Epoch 20 loss 0.07193210916083162 valid acc 16/16
Epoch 20 loss 0.15376228086879046 valid acc 16/16
Epoch 20 loss 0.598623282047904 valid acc 16/16
Epoch 20 loss 0.3053826446539011 valid acc 16/16
Epoch 20 loss 0.5567787994615279 valid acc 16/16
Epoch 20 loss 0.63338202539993 valid acc 16/16
Epoch 20 loss 0.2985723356711807 valid acc 16/16
Epoch 20 loss 0.9502475195390769 valid acc 16/16
Epoch 20 loss 0.37181890812743545 valid acc 15/16
Epoch 20 loss 0.5992691587866138 valid acc 16/16
Epoch 20 loss 0.16011965084221336 valid acc 15/16
Epoch 20 loss 0.22511190125602654 valid acc 15/16
Epoch 20 loss 0.3761112893415463 valid acc 16/16
Epoch 20 loss 0.40103492120358714 valid acc 16/16
Epoch 20 loss 0.16173481956385966 valid acc 16/16
Epoch 20 loss 0.4796776246335726 valid acc 16/16
Epoch 20 loss 0.5712074268414121 valid acc 16/16
Epoch 20 loss 0.08253136855444829 valid acc 16/16
Epoch 20 loss 0.20789273248177925 valid acc 16/16
Epoch 20 loss 0.6765620292266104 valid acc 16/16
Epoch 20 loss 0.15962775261259232 valid acc 16/16
Epoch 20 loss 0.2948811498741104 valid acc 14/16
Epoch 20 loss 0.35650762264836144 valid acc 15/16
Epoch 20 loss 0.15889879727128114 valid acc 15/16
Epoch 20 loss 0.4928699790501569 valid acc 15/16
Epoch 20 loss 0.36655207201196427 valid acc 16/16
Epoch 20 loss 0.22032068328979146 valid acc 16/16
Epoch 20 loss 0.37063462450840207 valid acc 16/16
Epoch 20 loss 0.13386504325219836 valid acc 16/16
Epoch 20 loss 0.18786599156275866 valid acc 16/16
Epoch 20 loss 0.33604729291842966 valid acc 16/16
Epoch 20 loss 0.2753428614139949 valid acc 16/16
Epoch 20 loss 0.27817686059158153 valid acc 16/16
Epoch 20 loss 0.4684954299939723 valid acc 16/16
Epoch 20 loss 0.25180560247224093 valid acc 16/16
Epoch 20 loss 0.3439710812687743 valid acc 16/16
Epoch 20 loss 0.06560863036648454 valid acc 16/16
Epoch 20 loss 0.31756341920031994 valid acc 16/16
Epoch 20 loss 0.2669350521935777 valid acc 16/16
Epoch 20 loss 0.28180052245355486 valid acc 15/16
Epoch 20 loss 0.07737669200108475 valid acc 15/16
Epoch 20 loss 0.3424550238635587 valid acc 15/16
Epoch 20 loss 0.17907033345209347 valid acc 15/16
Epoch 20 loss 0.11579893802145014 valid acc 15/16
Epoch 20 loss 0.12117612173276096 valid acc 14/16
Epoch 20 loss 0.2236150386393732 valid acc 15/16
Epoch 20 loss 0.14255773671506922 valid acc 14/16
Epoch 20 loss 0.4287136127997451 valid acc 14/16
Epoch 20 loss 0.16839650169583745 valid acc 14/16
Epoch 20 loss 0.07672580574703101 valid acc 14/16
Epoch 20 loss 0.2378453743835452 valid acc 14/16
Epoch 20 loss 0.06344813760486726 valid acc 14/16
Epoch 20 loss 0.22140824962172706 valid acc 14/16
Epoch 20 loss 0.17978234083861364 valid acc 14/16
Epoch 21 loss 0.01843159608010065 valid acc 14/16
Epoch 21 loss 0.3135677132524886 valid acc 15/16
Epoch 21 loss 0.26080304117286746 valid acc 15/16
Epoch 21 loss 0.3675355977486138 valid acc 15/16
Epoch 21 loss 0.09388795328051162 valid acc 15/16
Epoch 21 loss 0.21381934556570856 valid acc 14/16
Epoch 21 loss 0.4990535980169918 valid acc 15/16
Epoch 21 loss 0.1702988407165845 valid acc 14/16
Epoch 21 loss 0.1902465287163756 valid acc 16/16
Epoch 21 loss 0.21144168856574794 valid acc 15/16
Epoch 21 loss 0.13323015867232865 valid acc 15/16
Epoch 21 loss 0.48127197144227396 valid acc 15/16
Epoch 21 loss 0.19024339089946787 valid acc 15/16
Epoch 21 loss 0.04835788166646207 valid acc 15/16
Epoch 21 loss 0.5827461378801837 valid acc 14/16
Epoch 21 loss 0.2152718790404793 valid acc 14/16
Epoch 21 loss 0.41571287040919186 valid acc 15/16
Epoch 21 loss 0.20427991163194797 valid acc 15/16
Epoch 21 loss 0.31333304171572784 valid acc 15/16
Epoch 21 loss 1.0665980060039215 valid acc 15/16
Epoch 21 loss 0.9185652509290291 valid acc 14/16
Epoch 21 loss 0.2514580912562717 valid acc 14/16
Epoch 21 loss 0.19775420669863597 valid acc 15/16
Epoch 21 loss 0.7195630486759517 valid acc 14/16
Epoch 21 loss 0.16703310525505363 valid acc 14/16
Epoch 21 loss 0.7708827688293289 valid acc 15/16
Epoch 21 loss 0.3181089207836434 valid acc 15/16
Epoch 21 loss 0.18571728659189554 valid acc 15/16
Epoch 21 loss 0.20559910415539906 valid acc 14/16
Epoch 21 loss 0.21408577417749367 valid acc 16/16
Epoch 21 loss 0.04366608383209857 valid acc 16/16
Epoch 21 loss 0.389473767404076 valid acc 16/16
Epoch 21 loss 0.13265494819959658 valid acc 16/16
Epoch 21 loss 0.16193856894606812 valid acc 16/16
Epoch 21 loss 0.4706832521118951 valid acc 16/16
Epoch 21 loss 0.9158277792784844 valid acc 16/16
Epoch 21 loss 0.04194807953309211 valid acc 16/16
Epoch 21 loss 0.16289640234354913 valid acc 16/16
Epoch 21 loss 0.1383547003097031 valid acc 16/16
Epoch 21 loss 0.26830947259001603 valid acc 16/16
Epoch 21 loss 0.18411673469604653 valid acc 16/16
Epoch 21 loss 0.4079539352547383 valid acc 16/16
Epoch 21 loss 0.4820119446694172 valid acc 16/16
Epoch 21 loss 0.11630153156105544 valid acc 16/16
Epoch 21 loss 0.5717100108988691 valid acc 15/16
Epoch 21 loss 0.18212934975275433 valid acc 16/16
Epoch 21 loss 0.27491519353576516 valid acc 16/16
Epoch 21 loss 0.40225909251773 valid acc 16/16
Epoch 21 loss 0.6718878432320686 valid acc 15/16
Epoch 21 loss 0.1284122946056589 valid acc 15/16
Epoch 21 loss 0.028306486892641793 valid acc 15/16
Epoch 21 loss 0.08798107786512706 valid acc 15/16
Epoch 21 loss 0.37409629188420196 valid acc 15/16
Epoch 21 loss 0.03695687319458677 valid acc 15/16
Epoch 21 loss 0.5895782713596094 valid acc 16/16
Epoch 21 loss 0.10705240369721811 valid acc 15/16
Epoch 21 loss 0.29440857362031914 valid acc 14/16
Epoch 21 loss 0.12025475685113735 valid acc 14/16
Epoch 21 loss 0.5814153636176794 valid acc 14/16
Epoch 21 loss 0.2377743145921886 valid acc 15/16
Epoch 21 loss 0.19540979035571382 valid acc 15/16
Epoch 21 loss 0.1750609918671017 valid acc 15/16
Epoch 21 loss 0.3443221454436207 valid acc 15/16
Epoch 22 loss 0.0007595489461944775 valid acc 15/16
Epoch 22 loss 0.4105788567081089 valid acc 16/16
Epoch 22 loss 0.6547937380194301 valid acc 16/16
Epoch 22 loss 0.38617551865981403 valid acc 16/16
Epoch 22 loss 0.20075004134094587 valid acc 16/16
Epoch 22 loss 0.021978026381528324 valid acc 16/16
Epoch 22 loss 0.6241467618801516 valid acc 16/16
Epoch 22 loss 0.4904089526842288 valid acc 15/16
Epoch 22 loss 0.35392115563621934 valid acc 16/16
Epoch 22 loss 0.2907970863629166 valid acc 16/16
Epoch 22 loss 0.2034452385473997 valid acc 16/16
Epoch 22 loss 0.33396829693837565 valid acc 14/16
Epoch 22 loss 0.21278450476517255 valid acc 15/16
Epoch 22 loss 0.2461392728383155 valid acc 15/16
Epoch 22 loss 0.08481940137789853 valid acc 16/16
Epoch 22 loss 1.1361182358743114 valid acc 14/16
Epoch 22 loss 0.5547629570739487 valid acc 15/16
Epoch 22 loss 0.5122720720583609 valid acc 16/16
Epoch 22 loss 0.4958046166734667 valid acc 16/16
Epoch 22 loss 0.2970224650892821 valid acc 16/16
Epoch 22 loss 0.3685224320066737 valid acc 16/16
Epoch 22 loss 0.07051003663319931 valid acc 16/16
Epoch 22 loss 0.08679498688406731 valid acc 16/16
Epoch 22 loss 0.8909346134780574 valid acc 14/16
Epoch 22 loss 0.08539362534776888 valid acc 15/16
Epoch 22 loss 0.7369070534033294 valid acc 16/16
Epoch 22 loss 0.19174152580289522 valid acc 16/16
Epoch 22 loss 0.2053357498388939 valid acc 16/16
Epoch 22 loss 0.22243534759356515 valid acc 16/16
Epoch 22 loss 0.10859645681364286 valid acc 16/16
Epoch 22 loss 0.21161703900907136 valid acc 16/16
Epoch 22 loss 0.13198275225941247 valid acc 16/16
Epoch 22 loss 0.11712135217207928 valid acc 15/16
Epoch 22 loss 0.2148222575480439 valid acc 16/16
Epoch 22 loss 0.45364640498760517 valid acc 16/16
Epoch 22 loss 0.17194869703363982 valid acc 16/16
Epoch 22 loss 0.10394225134496424 valid acc 16/16
Epoch 22 loss 0.2681323946133654 valid acc 16/16
Epoch 22 loss 0.03686294048996321 valid acc 16/16
Epoch 22 loss 0.05615762487251781 valid acc 16/16
Epoch 22 loss 0.017109077203352627 valid acc 16/16
Epoch 22 loss 0.29639103488045926 valid acc 15/16
Epoch 22 loss 0.10103243808683908 valid acc 16/16
Epoch 22 loss 0.02601242141942236 valid acc 16/16
Epoch 22 loss 0.09816287111288155 valid acc 15/16
Epoch 22 loss 0.013163464095282787 valid acc 15/16
Epoch 22 loss 0.5182547196269903 valid acc 16/16
Epoch 22 loss 1.2962957813996239 valid acc 16/16
Epoch 22 loss 0.15240634413923765 valid acc 16/16
Epoch 22 loss 0.05693118177914787 valid acc 16/16
Epoch 22 loss 0.20473756419753125 valid acc 16/16
Epoch 22 loss 0.1450568800760787 valid acc 16/16
Epoch 22 loss 0.34475799083418085 valid acc 16/16
Epoch 22 loss 0.051570967595981 valid acc 16/16
Epoch 22 loss 0.21906049816159728 valid acc 16/16
Epoch 22 loss 0.30719301316936337 valid acc 16/16
Epoch 22 loss 0.0546165269460986 valid acc 16/16
Epoch 22 loss 0.261945752568094 valid acc 15/16
Epoch 22 loss 0.226372286210446 valid acc 15/16
Epoch 22 loss 0.226618810372878 valid acc 15/16
Epoch 22 loss 0.21240578963956785 valid acc 14/16
Epoch 22 loss 0.12328148998969297 valid acc 14/16
Epoch 22 loss 0.43920156453292575 valid acc 15/16
Epoch 23 loss 0.011604355664704556 valid acc 15/16
Epoch 23 loss 0.1375915426390171 valid acc 15/16
Epoch 23 loss 0.4983978890269841 valid acc 16/16
Epoch 23 loss 0.10025976098985417 valid acc 16/16
Epoch 23 loss 0.17566432775241025 valid acc 16/16
Epoch 23 loss 0.09379842240938335 valid acc 16/16
Epoch 23 loss 0.3396526243724576 valid acc 15/16
Epoch 23 loss 0.10310338497226253 valid acc 16/16
Epoch 23 loss 0.21676848916597252 valid acc 15/16
Epoch 23 loss 0.1107683930293994 valid acc 15/16
Epoch 23 loss 0.7525673073248008 valid acc 16/16
Epoch 23 loss 0.19749942072898538 valid acc 16/16
Epoch 23 loss 0.30714839711996667 valid acc 16/16
Epoch 23 loss 0.6914521760665702 valid acc 16/16
Epoch 23 loss 0.24961819301849947 valid acc 15/16
Epoch 23 loss 0.2986689352440455 valid acc 16/16
Epoch 23 loss 0.4396384019152371 valid acc 15/16
Epoch 23 loss 0.32426200003970385 valid acc 16/16
Epoch 23 loss 0.4350157551922279 valid acc 16/16
Epoch 23 loss 0.19628786642783652 valid acc 16/16
Epoch 23 loss 0.24577199982685594 valid acc 15/16
Epoch 23 loss 0.16628010398110027 valid acc 16/16
Epoch 23 loss 0.1149205657347654 valid acc 16/16
Epoch 23 loss 0.026102060621257958 valid acc 16/16
Epoch 23 loss 0.077914649927169 valid acc 16/16
Epoch 23 loss 0.11742149386345088 valid acc 16/16
Epoch 23 loss 0.08793551148427742 valid acc 16/16
Epoch 23 loss 0.05355557254717788 valid acc 16/16
Epoch 23 loss 0.31691920641446664 valid acc 16/16
Epoch 23 loss 0.014563950602571988 valid acc 16/16
Epoch 23 loss 0.08092618976495536 valid acc 16/16
Epoch 23 loss 0.029263587747685307 valid acc 16/16
Epoch 23 loss 0.10921741275553877 valid acc 16/16
Epoch 23 loss 0.139878058252748 valid acc 16/16
Epoch 23 loss 0.6111637740553122 valid acc 16/16
Epoch 23 loss 0.40011668950844453 valid acc 16/16
Epoch 23 loss 0.6091816470441574 valid acc 15/16
Epoch 23 loss 0.33058164446227956 valid acc 15/16
Epoch 23 loss 0.3256104726775527 valid acc 16/16
Epoch 23 loss 0.5704100136808068 valid acc 16/16
Epoch 23 loss 0.08710842195883108 valid acc 16/16
Epoch 23 loss 0.29587737456613084 valid acc 16/16
Epoch 23 loss 0.1562834837439392 valid acc 16/16
Epoch 23 loss 0.03640908019947087 valid acc 16/16
Epoch 23 loss 0.18464652813717933 valid acc 16/16
Epoch 23 loss 0.06387726282952111 valid acc 16/16
Epoch 23 loss 0.22621845152347175 valid acc 16/16
Epoch 23 loss 0.3258407852413168 valid acc 16/16
Epoch 23 loss 0.16900578750523174 valid acc 16/16
Epoch 23 loss 0.038613237149783076 valid acc 16/16
Epoch 23 loss 0.2462781205264326 valid acc 16/16
Epoch 23 loss 0.3063346674680918 valid acc 16/16
Epoch 23 loss 0.3028122521972091 valid acc 15/16
Epoch 23 loss 0.1704859041050891 valid acc 15/16
Epoch 23 loss 0.10518151231003249 valid acc 15/16
Epoch 23 loss 0.3159670609584742 valid acc 16/16
Epoch 23 loss 0.1884521175504705 valid acc 16/16
Epoch 23 loss 0.13720425376322667 valid acc 16/16
Epoch 23 loss 0.2819884068227618 valid acc 16/16
Epoch 23 loss 0.04466221596124244 valid acc 16/16
Epoch 23 loss 0.2151868213564606 valid acc 16/16
Epoch 23 loss 0.10429858950853166 valid acc 16/16
Epoch 23 loss 0.2979665527940242 valid acc 16/16
Epoch 24 loss 2.9426493833622855e-05 valid acc 16/16
Epoch 24 loss 0.32159107249305946 valid acc 16/16
Epoch 24 loss 0.13732465714130213 valid acc 16/16
Epoch 24 loss 0.0765535449658381 valid acc 16/16
Epoch 24 loss 0.0654954289255561 valid acc 16/16
Epoch 24 loss 0.34698122743282067 valid acc 16/16
Epoch 24 loss 0.06896633781992437 valid acc 16/16
Epoch 24 loss 0.19252040480680746 valid acc 16/16
Epoch 24 loss 0.23938480335874707 valid acc 15/16
Epoch 24 loss 0.11779605689655548 valid acc 15/16
Epoch 24 loss 0.24572665445623657 valid acc 15/16
Epoch 24 loss 0.13916768951587238 valid acc 15/16
Epoch 24 loss 0.2134978052932987 valid acc 14/16
Epoch 24 loss 0.1939622907736019 valid acc 14/16
Epoch 24 loss 0.24073065290424966 valid acc 16/16
Epoch 24 loss 0.24706260284835788 valid acc 15/16
Epoch 24 loss 0.5772635471689861 valid acc 15/16
Epoch 24 loss 0.0738217480765802 valid acc 15/16
Epoch 24 loss 0.593214761054458 valid acc 16/16
Epoch 24 loss 0.08319365453749097 valid acc 16/16
Epoch 24 loss 0.2860821097103404 valid acc 15/16
Epoch 24 loss 0.1239506597363606 valid acc 16/16
Epoch 24 loss 0.04455673775943796 valid acc 16/16
Epoch 24 loss 0.35459655227580034 valid acc 16/16
Epoch 24 loss 0.1407496727898051 valid acc 16/16
Epoch 24 loss 0.13676252404564843 valid acc 16/16
Epoch 24 loss 0.04529565732214197 valid acc 16/16
Epoch 24 loss 0.32587441088229674 valid acc 16/16
Epoch 24 loss 0.5837115631079679 valid acc 16/16
Epoch 24 loss 0.16500347125052897 valid acc 16/16
Epoch 24 loss 0.17734791584784923 valid acc 16/16
Epoch 24 loss 0.37902225720256133 valid acc 15/16
Epoch 24 loss 0.017644280848700532 valid acc 15/16
Epoch 24 loss 0.027482537070703635 valid acc 15/16
Epoch 24 loss 0.3230381884072743 valid acc 15/16
Epoch 24 loss 0.2589391129629449 valid acc 14/16
Epoch 24 loss 0.054455516053661716 valid acc 14/16
Epoch 24 loss 0.6017782805675989 valid acc 15/16
Epoch 24 loss 0.35727418377240755 valid acc 15/16
Epoch 24 loss 0.22251736225484262 valid acc 15/16
Epoch 24 loss 0.264177956956886 valid acc 14/16
Epoch 24 loss 0.1578106182335538 valid acc 15/16
Epoch 24 loss 0.11676472074999 valid acc 15/16
