.venv) harshinisaidonepudi@dhcp-vl2051-348 mle-module-4-93c3173d-HarshiniDonepudi % python project/run_mnist_multiclass.py
Epoch 16 loss 0.9935894816611379 valid acc 15/16
Epoch 16 loss 0.8031134997302105 valid acc 15/16
Epoch 16 loss 0.4926520515955801 valid acc 15/16
Epoch 16 loss 0.42449955763519126 valid acc 15/16
Epoch 16 loss 0.4265925644196551 valid acc 15/16
Epoch 16 loss 0.5153562357232613 valid acc 14/16
Epoch 16 loss 1.4154566181689883 valid acc 12/16
Epoch 16 loss 0.48861880182692086 valid acc 14/16
Epoch 16 loss 0.4300324094343238 valid acc 14/16
Epoch 16 loss 0.7878052776121676 valid acc 14/16
Epoch 16 loss 0.4987635132349512 valid acc 15/16
Epoch 16 loss 0.4206589209107417 valid acc 15/16
Epoch 16 loss 1.1904541438921226 valid acc 15/16
Epoch 16 loss 0.46789396391133997 valid acc 15/16
Epoch 16 loss 0.4453965854564429 valid acc 14/16
Epoch 16 loss 0.7735828963390121 valid acc 14/16
Epoch 16 loss 1.7629232255481417 valid acc 13/16
Epoch 16 loss 1.0628578287994472 valid acc 12/16
Epoch 16 loss 0.7935159544112351 valid acc 13/16
Epoch 16 loss 0.45118803596760376 valid acc 15/16
Epoch 16 loss 0.1347677579440067 valid acc 15/16
Epoch 16 loss 0.20814894278503557 valid acc 15/16
Epoch 16 loss 0.3092010395241795 valid acc 15/16
Epoch 16 loss 0.546543096758069 valid acc 15/16
Epoch 16 loss 0.224861108277115 valid acc 15/16
Epoch 16 loss 0.29050946347292905 valid acc 15/16
Epoch 16 loss 0.7035267697710024 valid acc 14/16
Epoch 16 loss 0.6299810316886627 valid acc 14/16
Epoch 17 loss 0.013072442071452488 valid acc 14/16
Epoch 17 loss 0.9017798610341528 valid acc 14/16
Epoch 17 loss 0.782681760651085 valid acc 15/16
Epoch 17 loss 0.5965073375323701 valid acc 15/16
Epoch 17 loss 0.14174488313560638 valid acc 15/16
Epoch 17 loss 0.6864461065182694 valid acc 15/16
Epoch 17 loss 0.7441932672559131 valid acc 15/16
Epoch 17 loss 0.681470290628811 valid acc 14/16
Epoch 17 loss 0.8300467642176232 valid acc 14/16
Epoch 17 loss 0.27085124682286926 valid acc 15/16
Epoch 17 loss 0.3529717733725639 valid acc 14/16
Epoch 17 loss 0.6580918949250611 valid acc 16/16
Epoch 17 loss 0.4843770847325933 valid acc 15/16
Epoch 17 loss 0.7080756803238921 valid acc 15/16
Epoch 17 loss 0.40321176180788426 valid acc 15/16
Epoch 17 loss 0.7111390107427948 valid acc 16/16
Epoch 17 loss 0.9069796855778839 valid acc 15/16
Epoch 17 loss 1.4790301098607739 valid acc 15/16
Epoch 17 loss 0.6341578957882498 valid acc 15/16
Epoch 17 loss 0.5556131189784363 valid acc 15/16
Epoch 17 loss 1.0300383565349918 valid acc 15/16
Epoch 17 loss 0.8073898144012395 valid acc 15/16
Epoch 17 loss 0.14573939057764898 valid acc 15/16
Epoch 17 loss 0.3352969977783482 valid acc 15/16
Epoch 17 loss 0.8572962091772472 valid acc 15/16
Epoch 17 loss 0.9145023615873835 valid acc 16/16
Epoch 17 loss 0.7083520382787444 valid acc 16/16
Epoch 17 loss 0.537359449337349 valid acc 15/16
Epoch 17 loss 0.601849333545543 valid acc 15/16
Epoch 17 loss 0.10718602952709291 valid acc 15/16
Epoch 17 loss 0.3854456508024462 valid acc 16/16
Epoch 17 loss 0.6158462360553296 valid acc 14/16
Epoch 17 loss 0.3110152181193282 valid acc 14/16
Epoch 17 loss 0.43414684231864087 valid acc 14/16
Epoch 17 loss 0.9273747195756503 valid acc 15/16
Epoch 17 loss 0.7187784171598811 valid acc 14/16
Epoch 17 loss 0.8763250296079877 valid acc 11/16
Epoch 17 loss 0.3901793292085658 valid acc 12/16
Epoch 17 loss 0.778701683535204 valid acc 14/16
Epoch 17 loss 0.3495313233256036 valid acc 13/16
Epoch 17 loss 0.1906973541494047 valid acc 13/16
Epoch 17 loss 0.6495637000854537 valid acc 14/16
Epoch 17 loss 0.5679436740539477 valid acc 14/16
Epoch 17 loss 0.16408871986879658 valid acc 15/16
Epoch 17 loss 0.6549687579542353 valid acc 15/16
Epoch 17 loss 0.469871245041269 valid acc 15/16
Epoch 17 loss 0.6903302280468185 valid acc 15/16
Epoch 17 loss 0.7799004210944384 valid acc 15/16
Epoch 17 loss 0.46756821497862044 valid acc 15/16
Epoch 17 loss 0.6078050089701784 valid acc 15/16
Epoch 17 loss 0.8847274059102896 valid acc 15/16
Epoch 17 loss 0.3143210981056917 valid acc 15/16
Epoch 17 loss 0.29962958786446015 valid acc 15/16
Epoch 17 loss 0.9286838111715602 valid acc 16/16
Epoch 17 loss 0.698151821456609 valid acc 14/16
Epoch 17 loss 0.18013399813210712 valid acc 15/16
Epoch 17 loss 0.44585414683139857 valid acc 15/16
Epoch 17 loss 0.7419601524259358 valid acc 15/16
Epoch 17 loss 0.5798556041624572 valid acc 15/16
Epoch 17 loss 0.6511760544581295 valid acc 15/16
Epoch 17 loss 0.46833787182359266 valid acc 15/16
Epoch 17 loss 0.38278652879637043 valid acc 15/16
Epoch 17 loss 0.21167198792670167 valid acc 15/16
Epoch 18 loss 0.0005776601177395533 valid acc 15/16
Epoch 18 loss 0.3317879910307879 valid acc 15/16
Epoch 18 loss 0.6110375307929196 valid acc 15/16
Epoch 18 loss 0.610033857829142 valid acc 15/16
Epoch 18 loss 0.6795238322361268 valid acc 15/16
Epoch 18 loss 0.1434689947384154 valid acc 15/16
Epoch 18 loss 0.526906845363299 valid acc 15/16
Epoch 18 loss 0.9209733981640897 valid acc 15/16
Epoch 18 loss 1.0419927456887867 valid acc 14/16
Epoch 18 loss 0.465915674300879 valid acc 14/16
Epoch 18 loss 0.2411548754588525 valid acc 14/16
Epoch 18 loss 0.5308842004329177 valid acc 14/16
Epoch 18 loss 1.1916796680236845 valid acc 15/16
Epoch 18 loss 0.4935213235945059 valid acc 15/16
Epoch 18 loss 0.8251206416215365 valid acc 15/16
Epoch 18 loss 0.4849094714172559 valid acc 15/16
Epoch 18 loss 1.5101250926228489 valid acc 13/16
Epoch 18 loss 1.0945361556055917 valid acc 15/16
Epoch 18 loss 0.3837529175617951 valid acc 14/16
Epoch 18 loss 0.8175665596483538 valid acc 15/16
Epoch 18 loss 0.8161397436723441 valid acc 14/16
Epoch 18 loss 1.5958558210478055 valid acc 14/16
Epoch 18 loss 0.3416697971742413 valid acc 14/16
Epoch 18 loss 0.7470804125042841 valid acc 14/16
Epoch 18 loss 0.2463398713030986 valid acc 13/16
Epoch 18 loss 1.1802708487521523 valid acc 15/16
Epoch 18 loss 0.39611032173950567 valid acc 16/16
Epoch 18 loss 0.9629192989019137 valid acc 15/16
Epoch 18 loss 0.6343125957627384 valid acc 13/16
Epoch 18 loss 0.53310187995269 valid acc 14/16
Epoch 18 loss 0.648930079466242 valid acc 14/16
Epoch 18 loss 0.697399243642112 valid acc 14/16
Epoch 18 loss 1.2841104409165696 valid acc 15/16
Epoch 18 loss 0.4542894006435894 valid acc 14/16
Epoch 18 loss 1.0364599844133955 valid acc 14/16
Epoch 18 loss 0.9463878848168098 valid acc 14/16
Epoch 18 loss 0.8495986314518107 valid acc 12/16
Epoch 18 loss 1.17686998011304 valid acc 14/16
Epoch 18 loss 0.29737668141484597 valid acc 14/16
Epoch 18 loss 0.6517616479248327 valid acc 14/16
Epoch 18 loss 0.866619634732377 valid acc 15/16
Epoch 18 loss 1.0408902196096672 valid acc 15/16
Epoch 18 loss 0.5501651093179858 valid acc 15/16
Epoch 18 loss 1.5063111393176203 valid acc 15/16
Epoch 18 loss 0.4579094414432172 valid acc 15/16
Epoch 18 loss 0.3176216962577185 valid acc 15/16
Epoch 18 loss 0.7915387082267984 valid acc 16/16
Epoch 18 loss 1.0133676632666064 valid acc 16/16
Epoch 18 loss 0.31944768990914374 valid acc 16/16
Epoch 18 loss 0.4744658126023149 valid acc 16/16
Epoch 18 loss 0.5226016443945801 valid acc 16/16
Epoch 18 loss 0.20114872503587714 valid acc 15/16
Epoch 18 loss 0.25527151772166123 valid acc 15/16
Epoch 18 loss 0.8933312690046608 valid acc 15/16
Epoch 18 loss 0.7654548144379778 valid acc 15/16
Epoch 18 loss 0.6839608413598914 valid acc 15/16
Epoch 18 loss 0.213350624742999 valid acc 15/16
Epoch 18 loss 0.2911940984519042 valid acc 15/16
Epoch 18 loss 0.5502610838184612 valid acc 15/16
Epoch 18 loss 0.31674787027444684 valid acc 15/16
Epoch 18 loss 0.3711304886123558 valid acc 15/16
Epoch 18 loss 0.06471416547560606 valid acc 15/16
Epoch 18 loss 0.16111504827233447 valid acc 14/16
Epoch 19 loss 0.156124924701821 valid acc 15/16
Epoch 19 loss 0.6136417037752636 valid acc 15/16
Epoch 19 loss 0.8226230429323231 valid acc 16/16
Epoch 19 loss 0.37928671688187043 valid acc 15/16
Epoch 19 loss 0.2633770942415685 valid acc 15/16
Epoch 19 loss 0.43914754044518406 valid acc 14/16
Epoch 19 loss 0.3491008431072067 valid acc 15/16
Epoch 19 loss 0.20355028022851437 valid acc 15/16
Epoch 19 loss 0.5203703549250371 valid acc 14/16
Epoch 19 loss 0.5061474232780324 valid acc 15/16
Epoch 19 loss 0.14607651846915484 valid acc 14/16
Epoch 19 loss 0.6041906412075874 valid acc 15/16
Epoch 19 loss 0.457827426869591 valid acc 15/16
Epoch 19 loss 0.43979772339975953 valid acc 14/16
Epoch 19 loss 0.626303786461505 valid acc 15/16
Epoch 19 loss 0.5103158587394584 valid acc 14/16
Epoch 19 loss 1.8545265540708384 valid acc 14/16
Epoch 19 loss 0.5763759408631604 valid acc 14/16
Epoch 19 loss 0.511204559381085 valid acc 14/16
Epoch 19 loss 0.26630169393112135 valid acc 15/16
Epoch 19 loss 0.16965779820878274 valid acc 15/16
Epoch 19 loss 0.7002069502324645 valid acc 15/16
Epoch 19 loss 0.10849154711487148 valid acc 15/16
Epoch 19 loss 0.40207140248475104 valid acc 15/16
Epoch 19 loss 0.13799297570199698 valid acc 15/16
Epoch 19 loss 1.0101837426104128 valid acc 16/16
Epoch 19 loss 0.5469357216883396 valid acc 15/16
Epoch 19 loss 0.28410335561056405 valid acc 16/16
Epoch 19 loss 0.963904212519454 valid acc 15/16
Epoch 19 loss 0.32660084224935565 valid acc 15/16
Epoch 19 loss 0.8199417733853475 valid acc 14/16
Epoch 19 loss 0.5044438622902033 valid acc 15/16
Epoch 19 loss 0.13946282951080521 valid acc 15/16
Epoch 19 loss 0.6169170529560548 valid acc 14/16
Epoch 19 loss 0.9441844160063062 valid acc 14/16
Epoch 19 loss 1.504025244719626 valid acc 15/16
Epoch 19 loss 0.5763050838946936 valid acc 14/16
Epoch 19 loss 1.0997647410855957 valid acc 15/16
Epoch 19 loss 0.9017360509327318 valid acc 15/16
Epoch 19 loss 0.6804767993761459 valid acc 14/16
Epoch 19 loss 0.4582985071851572 valid acc 15/16
Epoch 19 loss 0.4208518325356738 valid acc 15/16
Epoch 19 loss 0.34980651157314524 valid acc 15/16
Epoch 19 loss 0.2516176482069064 valid acc 15/16
Epoch 19 loss 0.8223474716337832 valid acc 15/16
Epoch 19 loss 0.40665547387881873 valid acc 15/16
Epoch 19 loss 0.9426046595949816 valid acc 14/16
Epoch 19 loss 0.6008137467530418 valid acc 15/16
Epoch 19 loss 0.19880241171362917 valid acc 15/16
Epoch 19 loss 0.16773975634839816 valid acc 14/16
Epoch 19 loss 0.7797095519000456 valid acc 15/16
Epoch 19 loss 0.19646365416794798 valid acc 15/16
Epoch 19 loss 0.12278880359086887 valid acc 15/16
Epoch 19 loss 0.35071144452851 valid acc 16/16
Epoch 19 loss 1.1393456217869085 valid acc 16/16
Epoch 19 loss 0.05274210620436039 valid acc 16/16
Epoch 19 loss 0.18502383956438928 valid acc 15/16
Epoch 19 loss 0.1373548387118727 valid acc 15/16
Epoch 19 loss 0.4385815063289622 valid acc 15/16
Epoch 19 loss 1.3429278513339424 valid acc 12/16
Epoch 19 loss 0.7647898864903122 valid acc 15/16
Epoch 19 loss 0.5057676736360844 valid acc 15/16
Epoch 19 loss 0.28987863588396434 valid acc 15/16
Epoch 20 loss 0.0001361541804819076 valid acc 15/16
Epoch 20 loss 0.6615230060779227 valid acc 15/16
Epoch 20 loss 0.4318497075524831 valid acc 15/16
Epoch 20 loss 0.2532509936531637 valid acc 14/16
Epoch 20 loss 0.07884956146713791 valid acc 14/16
Epoch 20 loss 0.1327674979210141 valid acc 14/16
Epoch 20 loss 0.2073822241419886 valid acc 14/16
Epoch 20 loss 0.5043556087765357 valid acc 15/16
Epoch 20 loss 0.37824293984068946 valid acc 15/16
Epoch 20 loss 0.3327365418121629 valid acc 15/16
Epoch 20 loss 0.2908216623318014 valid acc 15/16
Epoch 20 loss 0.4416280298945767 valid acc 15/16
Epoch 20 loss 0.36183856912559464 valid acc 14/16
Epoch 20 loss 0.1956981651458699 valid acc 15/16
Epoch 20 loss 0.5562074380203839 valid acc 13/16
Epoch 20 loss 1.0379581691332738 valid acc 14/16
Epoch 20 loss 2.012902020908616 valid acc 14/16
Epoch 20 loss 2.405303810186086 valid acc 16/16
Epoch 20 loss 0.4542917403449976 valid acc 14/16
Epoch 20 loss 0.6926413024777833 valid acc 16/16
Epoch 20 loss 2.136424452813928 valid acc 13/16
Epoch 20 loss 0.9939026749591588 valid acc 13/16
Epoch 20 loss 0.38962082843205503 valid acc 13/16
Epoch 20 loss 0.6642016874951691 valid acc 14/16
Epoch 20 loss 0.5688348445514705 valid acc 15/16
Epoch 20 loss 0.6675863451868157 valid acc 14/16
Epoch 20 loss 0.15579281244255613 valid acc 15/16
Epoch 20 loss 0.35119517191915606 valid acc 14/16
Epoch 20 loss 0.4685935548747522 valid acc 14/16
Epoch 20 loss 0.11478421682866402 valid acc 14/16
Epoch 20 loss 0.3959652898021411 valid acc 15/16
Epoch 20 loss 0.5509005508059409 valid acc 14/16
Epoch 20 loss 0.3975007987714804 valid acc 14/16
Epoch 20 loss 0.16694768159018064 valid acc 14/16
Epoch 20 loss 0.1810764055332691 valid acc 14/16
Epoch 20 loss 0.9611931969767468 valid acc 15/16
Epoch 20 loss 0.6048894224497661 valid acc 13/16
Epoch 20 loss 0.6433917548464883 valid acc 15/16
Epoch 20 loss 0.893484870751266 valid acc 15/16
Epoch 20 loss 0.8618613102068957 valid acc 13/16
Epoch 20 loss 0.5953757564960117 valid acc 13/16
Epoch 20 loss 0.821822279757692 valid acc 15/16
Epoch 20 loss 0.6052560088814222 valid acc 14/16
Epoch 20 loss 0.3078713668718342 valid acc 15/16
Epoch 20 loss 0.6151776942714515 valid acc 16/16
Epoch 20 loss 0.5182989458942634 valid acc 14/16
Epoch 20 loss 0.33482621159185294 valid acc 14/16
Epoch 20 loss 0.7350250049409529 valid acc 14/16
Epoch 20 loss 0.7663858850282506 valid acc 16/16
Epoch 20 loss 0.43692487755793524 valid acc 15/16
Epoch 20 loss 0.6277877785181447 valid acc 16/16
Epoch 20 loss 0.1299503412174191 valid acc 16/16
Epoch 20 loss 1.9682122798009376 valid acc 15/16
Epoch 20 loss 1.0216229242921024 valid acc 15/16
Epoch 20 loss 0.963002425574208 valid acc 16/16
Epoch 20 loss 0.1909933725891061 valid acc 16/16
Epoch 20 loss 0.35177968708988305 valid acc 16/16
Epoch 20 loss 1.1674321769164717 valid acc 14/16
Epoch 20 loss 0.4091938996436727 valid acc 15/16
Epoch 20 loss 0.29443109254712024 valid acc 15/16
Epoch 20 loss 0.3150688724560368 valid acc 15/16
Epoch 20 loss 0.8258236716031215 valid acc 13/16
Epoch 20 loss 0.8468921111465655 valid acc 15/16
Epoch 21 loss 0.0177430528214355 valid acc 15/16
Epoch 21 loss 0.7924424156093066 valid acc 16/16
Epoch 21 loss 0.35060084934395314 valid acc 16/16
Epoch 21 loss 0.6518953084753839 valid acc 16/16
Epoch 21 loss 0.5231102343753095 valid acc 14/16
Epoch 21 loss 0.5311000480338549 valid acc 15/16
Epoch 21 loss 0.46009885418801294 valid acc 15/16
Epoch 21 loss 0.2666998694247107 valid acc 15/16
Epoch 21 loss 0.7405202935154408 valid acc 16/16
Epoch 21 loss 0.5587607414920231 valid acc 16/16
Epoch 21 loss 0.08667765724687831 valid acc 16/16
Epoch 21 loss 0.39603067425322025 valid acc 14/16
Epoch 21 loss 0.4554946080631909 valid acc 15/16
Epoch 21 loss 0.26071530471678606 valid acc 15/16
Epoch 21 loss 0.5613446750201754 valid acc 15/16
Epoch 21 loss 2.077360683159064 valid acc 15/16
Epoch 21 loss 0.6800195265963231 valid acc 15/16
Epoch 21 loss 0.29490374089207433 valid acc 14/16
Epoch 21 loss 0.367026696467469 valid acc 14/16
Epoch 21 loss 0.5778387865167117 valid acc 15/16
Epoch 21 loss 0.27959138829460817 valid acc 15/16
Epoch 21 loss 0.4135222172539631 valid acc 15/16
Epoch 21 loss 0.192787046804747 valid acc 16/16
Epoch 21 loss 0.2466024094579849 valid acc 16/16
Epoch 21 loss 0.1618740027647234 valid acc 16/16
Epoch 21 loss 0.7692655685399787 valid acc 14/16
Epoch 21 loss 0.44853298881985343 valid acc 15/16
Epoch 21 loss 0.8138847359213558 valid acc 14/16
Epoch 21 loss 0.5867038532342496 valid acc 15/16
Epoch 21 loss 0.27337745501408267 valid acc 15/16
Epoch 21 loss 0.38720222951722505 valid acc 14/16
Epoch 21 loss 0.43502506138142355 valid acc 15/16
Epoch 21 loss 0.03572211512724967 valid acc 15/16
Epoch 21 loss 0.2545675469753433 valid acc 15/16
Epoch 21 loss 0.6059595105221491 valid acc 16/16
Epoch 21 loss 1.024073079345915 valid acc 15/16
Epoch 21 loss 0.5996688394570242 valid acc 15/16
Epoch 21 loss 0.29226685285788356 valid acc 15/16
Epoch 21 loss 0.3354451105562316 valid acc 15/16
Epoch 21 loss 1.4276956284782185 valid acc 16/16
Epoch 21 loss 0.41777695438699247 valid acc 15/16
Epoch 21 loss 0.8647333284709093 valid acc 15/16
Epoch 21 loss 0.4910756242395493 valid acc 16/16
Epoch 21 loss 0.37683933645147233 valid acc 16/16
Epoch 21 loss 1.1820508023913916 valid acc 15/16
Epoch 21 loss 0.18921055492211222 valid acc 16/16
Epoch 21 loss 0.35427031950837956 valid acc 16/16
Epoch 21 loss 1.1218043036377328 valid acc 15/16
Epoch 21 loss 1.3357432420749542 valid acc 16/16
Epoch 21 loss 0.8806826123707381 valid acc 16/16
Epoch 21 loss 1.1907767328417707 valid acc 15/16
Epoch 21 loss 0.3659641466812136 valid acc 15/16
Epoch 21 loss 0.14694178448704182 valid acc 15/16
Epoch 21 loss 0.3873633496845662 valid acc 15/16
Epoch 21 loss 0.7389930488703274 valid acc 15/16
Epoch 21 loss 1.1943119170191103 valid acc 15/16
Epoch 21 loss 0.24535135827179333 valid acc 15/16
Epoch 21 loss 0.2426473378155311 valid acc 16/16
Epoch 21 loss 0.2924889336016294 valid acc 16/16
Epoch 21 loss 0.2491755596817604 valid acc 15/16
Epoch 21 loss 0.3608578700170417 valid acc 14/16
Epoch 21 loss 0.09365435647229929 valid acc 15/16
Epoch 21 loss 0.24189380378846276 valid acc 15/16
Epoch 22 loss 0.029188603512064773 valid acc 15/16
Epoch 22 loss 0.6703900014834138 valid acc 15/16
Epoch 22 loss 0.3425518654323577 valid acc 15/16
Epoch 22 loss 0.5328970813103524 valid acc 15/16
Epoch 22 loss 0.6720784105466024 valid acc 15/16
Epoch 22 loss 0.4057646395595519 valid acc 15/16
Epoch 22 loss 1.0260131505744516 valid acc 16/16
Epoch 22 loss 0.41860490382669874 valid acc 14/16
Epoch 22 loss 0.3187325353346805 valid acc 14/16
Epoch 22 loss 0.27208809926490973 valid acc 15/16
Epoch 22 loss 0.26504944309597644 valid acc 16/16
Epoch 22 loss 0.27052596482732016 valid acc 16/16
Epoch 22 loss 0.9631751332201134 valid acc 15/16
Epoch 22 loss 0.49456552186838787 valid acc 15/16
Epoch 22 loss 0.658653023068844 valid acc 14/16
Epoch 22 loss 0.13081520352918283 valid acc 14/16
Epoch 22 loss 0.5082134830441946 valid acc 14/16
Epoch 22 loss 0.3490795361953889 valid acc 14/16
Epoch 22 loss 0.4505305416548032 valid acc 14/16
Epoch 22 loss 1.0516953321566134 valid acc 16/16
Epoch 22 loss 0.645978359868187 valid acc 16/16
Epoch 22 loss 0.7049929109447258 valid acc 15/16
Epoch 22 loss 0.28326303585174817 valid acc 15/16
Epoch 22 loss 0.46685703730855416 valid acc 16/16
Epoch 22 loss 0.4431622275314571 valid acc 16/16
Epoch 22 loss 0.45916037411586375 valid acc 16/16
Epoch 22 loss 1.5114450465853964 valid acc 16/16
Epoch 22 loss 0.23881378559728128 valid acc 16/16
Epoch 22 loss 0.2768266471440428 valid acc 16/16
Epoch 22 loss 0.6221022330629642 valid acc 16/16
Epoch 22 loss 0.501320955918512 valid acc 16/16
Epoch 22 loss 0.2016559102961381 valid acc 16/16
Epoch 22 loss 0.4217186999548391 valid acc 16/16
Epoch 22 loss 0.40340796912992016 valid acc 16/16
Epoch 22 loss 0.4184064956219745 valid acc 16/16
Epoch 22 loss 0.888269900523766 valid acc 16/16
Epoch 22 loss 0.31980146867119763 valid acc 15/16
Epoch 22 loss 0.4996662936724467 valid acc 14/16
Epoch 22 loss 0.10246483305760273 valid acc 14/16
Epoch 22 loss 0.35933828517352673 valid acc 14/16
Epoch 22 loss 0.35095976551385855 valid acc 15/16
Epoch 22 loss 0.15537722843421126 valid acc 16/16
Epoch 22 loss 0.892830356659171 valid acc 16/16
Epoch 22 loss 0.24397895805340422 valid acc 13/16
Epoch 22 loss 0.3751993204331797 valid acc 13/16
Epoch 22 loss 0.07857087293843024 valid acc 13/16
Epoch 22 loss 0.6308568928770385 valid acc 15/16
Epoch 22 loss 0.6619351971530132 valid acc 16/16
Epoch 22 loss 0.0699770987747029 valid acc 16/16
Epoch 22 loss 0.19529193133588682 valid acc 15/16
Epoch 22 loss 0.46085662442788666 valid acc 16/16
Epoch 22 loss 0.5938312587273861 valid acc 15/16
Epoch 22 loss 0.30034642681613277 valid acc 15/16
Epoch 22 loss 0.6270060640377286 valid acc 14/16
Epoch 22 loss 1.5086754150822586 valid acc 15/16
Epoch 22 loss 0.18383286441754912 valid acc 15/16
Epoch 22 loss 0.3291863039304819 valid acc 15/16
Epoch 22 loss 0.5397533527924423 valid acc 15/16
Epoch 22 loss 0.2847166256809913 valid acc 14/16
Epoch 22 loss 0.4017141911810663 valid acc 14/16
Epoch 22 loss 0.42689994245456997 valid acc 15/16
Epoch 22 loss 0.5846653966913188 valid acc 16/16
Epoch 22 loss 0.2894651526779058 valid acc 16/16
Epoch 23 loss 0.002415266411992678 valid acc 15/16
Epoch 23 loss 0.47638852647264346 valid acc 16/16
Epoch 23 loss 0.5579109350031335 valid acc 16/16
Epoch 23 loss 0.2506819090319249 valid acc 16/16
Epoch 23 loss 0.20285344350055023 valid acc 16/16
Epoch 23 loss 0.18799268346623715 valid acc 14/16
Epoch 23 loss 0.5223818992615069 valid acc 15/16
Epoch 23 loss 0.4898396051769736 valid acc 13/16
Epoch 23 loss 0.12737662855366597 valid acc 14/16
Epoch 23 loss 0.8158944799560186 valid acc 15/16
Epoch 23 loss 0.15709295053996758 valid acc 15/16
Epoch 23 loss 0.23685840610986286 valid acc 15/16
Epoch 23 loss 0.4595885864742043 valid acc 14/16
Epoch 23 loss 0.10787212634892318 valid acc 14/16
Epoch 23 loss 0.23487135125583797 valid acc 15/16
Epoch 23 loss 0.6803835624633702 valid acc 15/16
Epoch 23 loss 0.7681542641364338 valid acc 15/16
Epoch 23 loss 0.4734546902838986 valid acc 15/16
Epoch 23 loss 0.182401712871594 valid acc 15/16
Epoch 23 loss 0.2590196579880191 valid acc 15/16
Epoch 23 loss 0.2715598141102033 valid acc 15/16
Epoch 23 loss 0.27233986598698195 valid acc 15/16
Epoch 23 loss 0.15997825448071634 valid acc 15/16
Epoch 23 loss 0.47031323740402287 valid acc 14/16
Epoch 23 loss 0.760484432027801 valid acc 14/16
Epoch 23 loss 0.3697445430327789 valid acc 15/16
Epoch 23 loss 0.1320211920494725 valid acc 15/16
Epoch 23 loss 0.3347142916134164 valid acc 15/16
Epoch 23 loss 0.48560132591988375 valid acc 13/16
Epoch 23 loss 0.2815584361019942 valid acc 13/16
Epoch 23 loss 0.7567239468756491 valid acc 13/16
Epoch 23 loss 0.7726127556380724 valid acc 13/16
Epoch 23 loss 1.309204655012557 valid acc 12/16
Epoch 23 loss 0.6920947675390525 valid acc 14/16
Epoch 23 loss 0.563051164651421 valid acc 14/16
Epoch 23 loss 0.9797671136204451 valid acc 15/16
Epoch 23 loss 0.27017262238024314 valid acc 15/16
Epoch 23 loss 0.17970175173925357 valid acc 15/16
Epoch 23 loss 0.2924169844474357 valid acc 14/16
Epoch 23 loss 0.0678115397457758 valid acc 14/16
Epoch 23 loss 0.17663604047875936 valid acc 14/16
Epoch 23 loss 0.8100839589554752 valid acc 14/16
Epoch 23 loss 0.2811922273625311 valid acc 15/16
Epoch 23 loss 0.2806963027797914 valid acc 15/16
Epoch 23 loss 0.6198328442524237 valid acc 14/16
Epoch 23 loss 0.2811975441050384 valid acc 15/16
Epoch 23 loss 1.4005496885434925 valid acc 15/16
Epoch 23 loss 0.7036295727566713 valid acc 15/16
Epoch 23 loss 0.08714891568067716 valid acc 15/16
Epoch 23 loss 0.7087964710011839 valid acc 15/16
Epoch 23 loss 0.45577599575406347 valid acc 15/16
Epoch 23 loss 0.45228257795689353 valid acc 14/16
Epoch 23 loss 0.47510005165130836 valid acc 15/16
Epoch 23 loss 0.3845620782137493 valid acc 14/16
Epoch 23 loss 0.23051263442215117 valid acc 14/16
Epoch 23 loss 0.2371454939619929 valid acc 15/16
Epoch 23 loss 0.4497992392126376 valid acc 15/16
Epoch 23 loss 0.7716610797683786 valid acc 15/16
Epoch 23 loss 1.861146275210624 valid acc 13/16
Epoch 23 loss 0.35354110243293535 valid acc 14/16
Epoch 23 loss 0.12260901049078907 valid acc 14/16
Epoch 23 loss 0.5314737301233634 valid acc 14/16
Epoch 23 loss 1.232469434857528 valid acc 14/16
Epoch 24 loss 0.061921230438514836 valid acc 15/16
Epoch 24 loss 0.5840286265145128 valid acc 14/16
Epoch 24 loss 0.6509024703330754 valid acc 15/16
Epoch 24 loss 0.26185565044359455 valid acc 14/16
Epoch 24 loss 0.13908653684462222 valid acc 14/16
Epoch 24 loss 0.9298454144030502 valid acc 14/16
Epoch 24 loss 0.5795798773628046 valid acc 14/16
Epoch 24 loss 0.4087028716544169 valid acc 14/16
Epoch 24 loss 0.5591015039737498 valid acc 14/16
Epoch 24 loss 0.19404087161299147 valid acc 15/16
Epoch 24 loss 0.5641957839879643 valid acc 15/16
Epoch 24 loss 0.681653513217474 valid acc 15/16
Epoch 24 loss 0.4561344359113344 valid acc 15/16
Epoch 24 loss 0.23504304355097888 valid acc 14/16
Epoch 24 loss 0.21971892737109217 valid acc 14/16
Epoch 24 loss 0.3750545329983668 valid acc 14/16
Epoch 24 loss 0.20347993950972582 valid acc 15/16
Epoch 24 loss 0.24197900451036503 valid acc 14/16
Epoch 24 loss 0.6824929519509938 valid acc 13/16
Epoch 24 loss 0.26357876468591446 valid acc 14/16
Epoch 24 loss 0.704703639725182 valid acc 13/16
Epoch 24 loss 0.4034870244818094 valid acc 13/16
Epoch 24 loss 0.7106764070890307 valid acc 15/16
Epoch 24 loss 0.484166759252112 valid acc 15/16
Epoch 24 loss 0.12272128138762982 valid acc 15/16
Epoch 24 loss 0.06620493746175911 valid acc 15/16
Epoch 24 loss 0.08231880016841663 valid acc 15/16
Epoch 24 loss 0.3745671011901137 valid acc 15/16
Epoch 24 loss 1.193635523333454 valid acc 15/16
Epoch 24 loss 0.3384119956522539 valid acc 14/16
